species,region,production_system,year,group,age_group,sex,ahle_component,cause,disease,disease_proportion,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
All Poultry,National,Small holder,2019,Juvenile,Juvenile,Overall,Mortality,External,All causes,1.0,136939.816629527,21881529.2481976,-42750857.50983777,43024737.14309683,29.06975,4710.73251849524,752725.0577730321,-1470630.3807166477,1480051.8457536383
All Poultry,National,Small holder,2019,Juvenile,Juvenile,Overall,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2019,Juvenile,Juvenile,Overall,Mortality,Infectious,Other Infectious,1.0,339108.665129634,58455101.0975109,-114232889.48599172,114911106.81625098,29.06975,11665.345079666458,2010856.6842683854,-3929613.756086369,3952944.4462457015
All Poultry,National,Small holder,2019,Juvenile,Juvenile,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2019,Juvenile,Juvenile,Overall,Mortality,Non-infectious,All conditions,1.0,222924.6149402,30163914.7936243,-58898348.38056342,59344197.61044383,29.06975,7668.611355109693,1037639.2914842508,-2026104.3999540217,2041441.6226642414
All Poultry,National,Small holder,2019,Juvenile,Juvenile,Overall,Production loss,External,All causes,1.0,-3255560.41967329,30926152.6296602,-63870819.573807284,57359698.7344607,29.06975,-111991.34563156856,1063860.288776484,-2197157.5116334776,1973174.8203703403
All Poultry,National,Small holder,2019,Juvenile,Juvenile,Overall,Production loss,Infectious,Brucellosis,0.0,-0.0,0.0,-0.0,0.0,29.06975,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2019,Juvenile,Juvenile,Overall,Production loss,Infectious,Other Infectious,1.0,-7428297.85061462,64076864.2532693,-133018951.78702244,118162356.0857932,29.06975,-255533.59938130257,2204245.4528597356,-4575854.686986384,4064787.488223779
All Poultry,National,Small holder,2019,Juvenile,Juvenile,Overall,Production loss,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,29.06975,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2019,Juvenile,Juvenile,Overall,Production loss,Non-infectious,All conditions,1.0,-6545232.94061459,60502847.0119228,-125130813.08398329,112040347.2027541,29.06975,-225156.14825083085,2081299.1859896558,-4304502.552790557,3854190.256288895
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Health cost,External,All causes,1.0,-214202.51479054298,10812.855757296782,-235395.71207484466,-193009.3175062413,34.9271654040404,-6132.834208348436,309.5829745189096,-6739.616838405498,-5526.051578291373
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Health cost,Infectious,Brucellosis,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Health cost,Infectious,Other Infectious,1.0,-214202.51479054298,10812.855757296782,-235395.71207484466,-193009.3175062413,34.9271654040404,-6132.834208348436,309.5829745189096,-6739.616838405498,-5526.051578291373
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Health cost,Non-infectious,All conditions,1.0,-214202.51479054298,10812.855757296782,-235395.71207484466,-193009.3175062413,34.9271654040404,-6132.834208348436,309.5829745189096,-6739.616838405498,-5526.051578291373
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Mortality,External,All causes,1.0,8865875.97685993,27907999.4702426,-45833802.98481557,63565554.93853542,34.9271654040404,253838.978179269,799034.1943699268,-1312268.0427857875,1819945.9991443253
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Mortality,Infectious,Other Infectious,1.0,23683775.9118086,74100306.5499417,-121552824.92607714,168920376.74969435,34.9271654040404,678090.410081456,2121566.571256015,-3480180.0695803333,4836360.889743246
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Mortality,Non-infectious,All conditions,1.0,8481470.23975865,26999295.5125376,-44437148.96481504,61400089.44433234,34.9271654040404,242833.05391789702,773017.082841034,-1272280.4284505297,1757946.5362863236
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Production loss,External,All causes,1.0,17127497.3409343,29352045.1278614,-40402511.109674044,74657505.79154265,34.9271654040404,490377.53687715455,840378.67912596,-1156764.674209727,2137519.747964036
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Production loss,Infectious,Brucellosis,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Production loss,Infectious,Other Infectious,1.0,50811839.4327269,85637877.3635595,-117038400.19984972,218662079.0653035,34.9271654040404,1454794.2509771762,2451898.8693440566,-3350927.532937174,6260516.034891526
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2020,Adult,Adult,Overall,Production loss,Non-infectious,All conditions,1.0,40670809.7909449,69704849.4652061,-95950695.16085905,177292314.74274886,34.9271654040404,1164446.3362675307,1995720.1982713027,-2747165.2523442227,5076057.924879285
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Health cost,External,All causes,1.0,-202910.1430715682,10875.427848572474,-224225.98165477024,-181594.30448836615,34.9271654040404,-5809.522207836981,311.3744766506129,-6419.816182072182,-5199.228233601779
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Health cost,Infectious,Brucellosis,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Health cost,Infectious,Other Infectious,1.0,-202910.1430715682,10875.427848572474,-224225.98165477024,-181594.30448836615,34.9271654040404,-5809.522207836981,311.3744766506129,-6419.816182072182,-5199.228233601779
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Health cost,Non-infectious,All conditions,1.0,-202910.1430715682,10875.427848572474,-224225.98165477024,-181594.30448836615,34.9271654040404,-5809.522207836981,311.3744766506129,-6419.816182072182,-5199.228233601779
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Mortality,External,All causes,1.0,-6074090.54276068,27681479.3522999,-60329790.07326848,48181608.987747125,34.9271654040404,-173907.34325259688,792548.6947502955,-1727302.7849631761,1379488.0984579825
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Mortality,Infectious,Brucellosis,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Mortality,Infectious,Other Infectious,1.0,-14324651.7895097,59432673.8488571,-130812692.53326961,102163388.95425022,34.9271654040404,-410129.23962769145,1701617.4419348065,-3745299.425819912,2925040.946564529
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Mortality,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Mortality,Non-infectious,All conditions,1.0,-5666202.13791938,24226996.2748563,-53151114.83663773,41818710.560798965,34.9271654040404,-162229.0865110946,693643.3573866176,-1521770.066988865,1197311.8939666757
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Production loss,External,All causes,1.0,353094.929788753,37200782.6223226,-72560439.00996353,73266628.86954103,34.9271654040404,10109.464243780478,1065095.9558836452,-2077478.609288164,2097697.537775725
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Production loss,Infectious,Brucellosis,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Production loss,Infectious,Other Infectious,1.0,705604.935057482,65521953.5999336,-127717424.12081239,129128633.99092734,34.9271654040404,20202.18150814658,1875959.667553038,-3656678.7668958083,3697083.129912101
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2020,Chick,Chick,Overall,Production loss,Non-infectious,All conditions,1.0,348132.531598289,57798170.2697094,-112936281.19703214,113632546.26022871,34.9271654040404,9967.385774684617,1654819.9546426195,-3233479.725324849,3253414.4968742183
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Health cost,External,All causes,1.0,-71976.82088611748,7406.443069045836,-86493.44930144731,-57460.19247078764,34.9271654040404,-2060.769033315001,212.053940918694,-2476.394757515641,-1645.1433091143606
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Health cost,Infectious,Brucellosis,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Health cost,Infectious,Other Infectious,1.0,-71976.82088611748,7406.443069045836,-86493.44930144731,-57460.19247078764,34.9271654040404,-2060.769033315001,212.053940918694,-2476.394757515641,-1645.1433091143606
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Health cost,Non-infectious,All conditions,1.0,-71976.82088611748,7406.443069045836,-86493.44930144731,-57460.19247078764,34.9271654040404,-2060.769033315001,212.053940918694,-2476.394757515641,-1645.1433091143606
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Mortality,External,All causes,1.0,143786.807461003,22975605.7106075,-44888400.38532969,45175974.000251696,34.9271654040404,4116.761431901646,657814.7824143113,-1285200.2121001484,1293433.7349639516
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Mortality,Infectious,Other Infectious,1.0,356064.098386116,61377856.1523864,-119944533.96029122,120656662.15706344,34.9271654040404,10194.474537716886,1757309.974696262,-3434133.0758669567,3454522.02494239
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Mortality,Non-infectious,All conditions,1.0,234070.84568721,31672110.5333055,-61843265.79959157,62311407.49096599,34.9271654040404,6701.684576445259,906804.493491523,-1770635.1226669399,1784038.4918198304
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Production loss,External,All causes,1.0,-3418338.44065695,32472460.2611432,-67064360.552497625,60227683.67118372,34.9271654040404,-97870.47992911312,929719.3140496525,-1920120.3354664324,1724379.375608206
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Production loss,Infectious,Brucellosis,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Production loss,Infectious,Other Infectious,1.0,-7799712.74314535,67280707.4659327,-139669899.37637344,124070473.89008273,34.9271654040404,-223313.64864333003,1926314.5659724684,-3998890.197949368,3552262.9006627076
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Production loss,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2020,Juvenile,Juvenile,Overall,Production loss,Non-infectious,All conditions,1.0,-6872494.58764533,63527989.3625189,-131387353.73818237,117642364.56289172,34.9271654040404,-196766.45694386394,1818870.458785354,-3761752.556163157,3368219.64227543
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Health cost,External,All causes,1.0,-224912.64053007006,11353.498545161623,-247165.49767858683,-202659.78338155328,34.9271654040404,-6439.475918765856,325.0621232448552,-7076.597680325771,-5802.354157205939
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Health cost,Infectious,Brucellosis,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Health cost,Infectious,Other Infectious,1.0,-224912.64053007006,11353.498545161623,-247165.49767858683,-202659.78338155328,34.9271654040404,-6439.475918765856,325.0621232448552,-7076.597680325771,-5802.354157205939
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Health cost,Non-infectious,All conditions,1.0,-224912.64053007006,11353.498545161623,-247165.49767858683,-202659.78338155328,34.9271654040404,-6439.475918765856,325.0621232448552,-7076.597680325771,-5802.354157205939
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Mortality,External,All causes,1.0,9309169.77570293,29303399.4437547,-48125493.13405628,66743832.68546214,34.9271654040404,266530.9270882325,838985.9040884223,-1377881.444925075,1910943.2991015401
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Mortality,Infectious,Other Infectious,1.0,24867964.707399,77805321.8774388,-127630466.17238106,177366395.58717906,34.9271654040404,711994.9305855279,2227644.899818816,-3654189.0730593516,5078178.934230408
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Mortality,Non-infectious,All conditions,1.0,8905543.75174659,28349260.2881645,-46659006.41305583,64470093.916549005,34.9271654040404,254974.70661379205,811667.9369830864,-1335894.4498730572,1845843.8631006412
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Production loss,External,All causes,1.0,17983872.2079811,30819647.3842545,-42422636.66515772,78390381.08111992,34.9271654040404,514896.4137210147,882397.6130822588,-1214602.9079202127,2244395.7353622424
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Production loss,Infectious,Brucellosis,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Production loss,Infectious,Other Infectious,1.0,53352431.4043633,89919771.2317374,-122890320.209842,229595183.0185686,34.9271654040404,1527533.9635260366,2574493.8128112573,-3518473.909584027,6573541.8366361
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,2021,Adult,Adult,Overall,Production loss,Non-infectious,All conditions,1.0,42704350.2804921,73190091.9384664,-100748229.91890204,186156930.47988623,34.9271654040404,1222668.653080906,2095506.2081848679,-2884523.5149614345,5329860.821123247
All Poultry,National,Small holder,2021,Chick,Chick,Overall,Health cost,External,All causes,1.0,-213055.6502251466,11419.199241001095,-235437.28073750873,-190674.01971278444,34.9271654040404,-6099.998318228829,326.9432004831435,-6740.80699117579,-5459.189645281867
All Poultry,National,Small holder,2021,Chick,Chick,Overall,Health cost,Infectious,Brucellosis,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2021,Chick,Chick,Overall,Health cost,Infectious,Other Infectious,1.0,-213055.6502251466,11419.199241001095,-235437.28073750873,-190674.01971278444,34.9271654040404,-6099.998318228829,326.9432004831435,-6740.80699117579,-5459.189645281867
All Poultry,National,Small holder,2021,Chick,Chick,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2021,Chick,Chick,Overall,Health cost,Non-infectious,All conditions,1.0,-213055.6502251466,11419.199241001095,-235437.28073750873,-190674.01971278444,34.9271654040404,-6099.998318228829,326.9432004831435,-6740.80699117579,-5459.189645281867
All Poultry,National,Small holder,2021,Chick,Chick,Overall,Mortality,External,All causes,1.0,-6377795.06989871,29065553.3199149,-63346279.57693191,50590689.43713449,34.9271654040404,-182602.71041522658,832176.1294878104,-1813667.924211335,1448462.5033808819
All Poultry,National,Small holder,2021,Chick,Chick,Overall,Mortality,Infectious,Brucellosis,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2021,Chick,Chick,Overall,Mortality,Infectious,Other Infectious,1.0,-15040884.3789852,62404307.5412999,-137353327.159933,107271558.40196261,34.9271654040404,-430635.70160907647,1786698.3140315453,-3932564.397110905,3071292.9938927526
All Poultry,National,Small holder,2021,Chick,Chick,Overall,Mortality,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,34.9271654040404,-0.0,0.0,-0.0,0.0
All Poultry,National,Small holder,2021,Chick,Chick,Overall,Mortality,Non-infectious,All conditions,1.0,-5949512.24481534,25438346.0885991,-55808670.57846958,43909646.0888389,34.9271654040404,-170340.54083664904,728325.525255948,-1597858.5703383072,1257177.488665009
